Cow_ID,Age_Years,Breed,Farm_Cleanliness,Env_Temp_7d_Avg_C,Env_Humidity_7d_Avg,Body_Temp_7d_Avg_C,Cow_Movement_7d_Avg_Steps,Milk_Conductivity_7d_Avg_mS_cm,Milk_Yield_7d_Avg_L,Mastitis_Risk_Percentage
COW_1812,6,Holstein,Yes,33.3,69.4,39.38,1456.0,6.72,23.3,61.0
COW_1813,2,Holstein,Yes,11.5,55.9,38.83,1919.0,5.56,23.9,19.0
COW_1814,8,Holstein,No,13.7,67.7,39.17,1654.0,6.12,30.9,43.1
COW_1815,9,Jersey,Yes,28.6,76.5,39.43,972.0,6.31,23.9,59.1
COW_1816,7,Holstein,No,21.4,42.1,39.23,1948.0,5.85,28.5,39.8
COW_1817,6,Jersey,No,20.5,40.6,39.12,1408.0,5.73,24.6,32.7
COW_1818,7,Holstein,Yes,13.6,62.9,38.69,1813.0,4.81,29.3,15.6
COW_1819,3,Holstein,Yes,23.2,46.6,38.9,2079.0,6.27,20.9,37.4
COW_1820,2,Holstein,Yes,13.3,73.2,38.59,2636.0,5.03,22.4,14.6
COW_1821,8,Holstein,Yes,22.4,50.7,39.13,1204.0,5.06,27.7,20.0
COW_1822,8,Holstein,No,29.9,61.6,39.39,1446.0,6.03,25.1,64.3
COW_1823,11,Guernsey,Yes,16.7,49.9,39.15,1925.0,4.76,16.9,18.4
COW_1824,11,Jersey,Yes,22.5,67.4,38.89,1236.0,5.71,24.2,23.8
COW_1825,3,Brown Swiss,No,35.8,45.8,39.11,1845.0,5.92,33.6,40.4
COW_1826,3,Holstein,Yes,27.9,41.2,38.98,1744.0,5.6,28.6,37.2
COW_1827,2,Brown Swiss,Yes,31.9,42.6,38.83,1885.0,5.5,36.0,23.7
COW_1828,11,Holstein,Yes,20.8,87.7,38.74,1478.0,5.26,24.0,19.9
COW_1829,9,Holstein,Yes,30.0,47.1,38.9,1784.0,6.03,23.0,35.6
COW_1830,9,Holstein,Yes,11.1,75.4,39.19,1885.0,6.02,29.7,43.6
COW_1831,2,Holstein,No,13.2,43.4,39.17,1734.0,5.74,29.1,32.4
COW_1832,9,Jersey,Yes,15.3,45.4,39.11,1700.0,4.73,28.1,10.8
COW_1833,10,Holstein,Yes,20.5,65.4,38.8,1645.0,5.21,20.5,16.9
COW_1834,5,Holstein,Yes,32.0,63.2,39.0,1733.0,6.01,31.4,38.7
COW_1835,2,Holstein,Yes,19.0,87.6,38.59,1936.0,4.89,43.4,10.1
COW_1836,2,Holstein,Yes,27.0,87.2,38.99,2167.0,5.61,19.1,22.7
COW_1837,4,Holstein,No,28.4,79.0,39.39,1356.0,6.94,29.9,55.0
COW_1838,6,Holstein,Yes,25.2,70.1,38.8,1322.0,5.75,24.1,26.6
COW_1839,6,Jersey,Yes,19.3,62.7,38.81,1869.0,5.97,24.8,22.3
COW_1840,10,Jersey,Yes,25.0,57.8,39.09,1572.0,5.8,27.9,33.5
COW_1841,11,Holstein,Yes,18.9,87.4,39.17,1872.0,5.85,18.9,45.9
COW_1842,3,Holstein,Yes,12.2,70.1,39.02,1770.0,5.57,26.7,26.0
COW_1843,3,Holstein,Yes,35.8,69.0,38.69,2070.0,5.83,18.8,13.5
COW_1844,7,Jersey,Yes,13.3,51.6,38.46,1507.0,5.01,31.3,7.3
COW_1845,10,Holstein,Yes,11.9,42.3,38.74,1846.0,5.18,39.4,20.6
COW_1846,2,Holstein,Yes,32.8,87.3,39.24,1376.0,5.76,21.5,48.3
COW_1847,10,Holstein,Yes,17.8,55.7,39.12,1395.0,5.23,27.0,18.3
COW_1848,10,Holstein,No,26.9,62.1,39.25,1215.0,6.2,22.4,53.2
COW_1849,10,Holstein,Yes,18.6,45.7,39.35,1509.0,6.17,31.0,35.7
COW_1850,6,Jersey,Yes,20.2,81.8,38.95,2286.0,5.38,30.0,15.5
COW_1851,10,Holstein,Yes,16.8,41.4,38.69,1576.0,5.73,32.0,22.4
COW_1852,5,Holstein,Yes,18.9,81.7,38.74,1430.0,4.98,26.0,13.0
COW_1853,3,Jersey,Yes,20.7,47.0,38.99,1850.0,5.13,29.7,25.0
COW_1854,7,Jersey,Yes,28.7,84.3,38.84,1559.0,5.87,12.0,54.4
COW_1855,5,Holstein,Yes,23.3,76.5,39.19,1468.0,5.73,28.4,41.3
COW_1856,7,Holstein,Yes,34.5,48.2,39.2,1629.0,5.87,19.5,38.7
COW_1857,4,Holstein,Yes,11.1,68.3,38.87,2206.0,5.41,26.1,14.8
COW_1858,7,Guernsey,Yes,23.1,55.6,38.94,1971.0,5.77,30.5,28.1
COW_1859,3,Holstein,Yes,25.2,48.9,38.99,1881.0,5.41,17.9,33.7
COW_1860,3,Guernsey,Yes,33.9,83.0,38.99,1282.0,5.8,31.3,35.6
COW_1861,10,Jersey,Yes,11.3,60.2,38.77,2747.0,5.35,25.9,23.5
COW_1862,8,Holstein,Yes,24.9,59.9,38.88,2070.0,5.8,33.7,31.3
COW_1863,4,Holstein,Yes,32.2,48.5,38.88,1927.0,5.71,21.8,34.0
COW_1864,2,Holstein,Yes,16.3,59.2,38.71,1482.0,4.72,18.5,3.2
COW_1865,9,Holstein,No,32.8,83.6,39.29,1689.0,6.85,22.1,59.2
COW_1866,7,Holstein,Yes,10.5,58.2,38.68,1659.0,5.87,31.2,12.4
COW_1867,8,Jersey,Yes,29.0,87.6,39.1,1643.0,5.91,29.6,43.0
COW_1868,10,Brown Swiss,Yes,34.3,87.3,39.53,894.0,6.79,16.5,74.5
COW_1869,6,Holstein,No,27.1,47.2,39.2,1117.0,6.32,15.6,56.1
COW_1870,2,Jersey,Yes,21.4,48.9,38.86,2023.0,5.18,26.4,15.8
COW_1871,11,Holstein,Yes,11.2,83.1,39.01,1975.0,5.72,27.9,40.5
COW_1872,8,Holstein,Yes,33.9,59.6,39.02,1927.0,5.81,28.3,31.4
COW_1873,6,Holstein,Yes,22.2,40.2,38.96,2082.0,5.01,36.7,15.5
COW_1874,4,Holstein,Yes,10.8,53.7,39.01,1601.0,5.51,23.1,41.4
COW_1875,10,Guernsey,Yes,27.9,69.9,38.92,1499.0,6.0,15.8,38.0
COW_1876,2,Jersey,No,22.5,80.0,38.99,1792.0,5.76,32.1,32.4
COW_1877,2,Holstein,No,13.2,46.7,39.07,1739.0,6.23,24.2,57.7
COW_1878,2,Holstein,Yes,15.6,45.5,38.79,1830.0,5.02,29.3,15.2
COW_1879,4,Holstein,Yes,11.7,86.1,38.78,2274.0,5.4,32.0,29.2
COW_1880,7,Holstein,No,24.9,77.6,38.81,1495.0,5.91,30.3,51.6
COW_1881,11,Jersey,Yes,26.2,69.5,39.14,1330.0,5.84,25.3,33.3
COW_1882,4,Jersey,Yes,23.1,78.5,38.87,1772.0,5.94,33.4,15.0
COW_1883,9,Holstein,Yes,31.2,61.4,39.45,1530.0,6.52,25.9,53.0
COW_1884,11,Holstein,Yes,32.4,77.9,39.11,1618.0,5.56,22.0,42.2
COW_1885,3,Holstein,Yes,26.0,58.6,39.08,2163.0,5.35,25.1,32.8
COW_1886,10,Holstein,Yes,10.3,52.2,39.1,2041.0,5.59,30.1,26.5
COW_1887,4,Holstein,Yes,28.1,76.5,39.05,1178.0,5.55,21.7,36.5
COW_1888,6,Holstein,Yes,20.9,61.0,38.9,2322.0,4.99,31.8,21.2
COW_1889,11,Jersey,Yes,24.7,89.1,38.96,702.0,6.32,24.8,48.0
COW_1890,9,Jersey,Yes,26.9,57.5,39.41,2192.0,6.33,25.6,47.9
COW_1891,3,Holstein,No,19.1,86.1,38.91,1649.0,5.69,34.3,26.3
COW_1892,7,Holstein,Yes,33.8,86.6,38.82,1657.0,5.73,28.2,36.2
COW_1893,6,Holstein,Yes,13.5,52.1,39.04,1736.0,5.54,27.1,23.9
COW_1894,11,Holstein,No,27.5,79.9,38.95,1608.0,6.21,22.9,58.8
COW_1895,10,Jersey,No,10.1,61.7,39.29,1436.0,6.68,21.9,65.7
COW_1896,6,Holstein,Yes,34.0,85.9,39.24,1580.0,6.36,26.5,37.6
COW_1897,3,Holstein,Yes,12.9,62.5,38.58,2477.0,4.79,37.6,0.7
COW_1898,6,Holstein,Yes,12.5,77.2,38.66,2083.0,4.94,24.8,18.6
COW_1899,5,Guernsey,No,18.7,63.3,39.0,1337.0,5.59,21.9,34.8
COW_1900,8,Holstein,No,19.7,51.4,38.88,1793.0,5.95,30.4,48.5
COW_1901,7,Holstein,No,15.6,50.0,39.22,1785.0,6.05,22.1,50.8
COW_1902,3,Holstein,Yes,25.2,61.3,38.85,1603.0,4.89,28.5,26.2
COW_1903,6,Jersey,Yes,21.5,77.8,38.98,1952.0,5.89,22.7,35.4
COW_1904,8,Brown Swiss,Yes,10.9,70.3,38.76,1790.0,5.43,18.6,20.2
COW_1905,8,Holstein,Yes,18.3,74.4,38.85,1731.0,4.94,28.6,20.7
COW_1906,6,Guernsey,Yes,31.1,54.1,39.16,1571.0,5.63,31.0,42.5
COW_1907,10,Guernsey,Yes,27.9,64.1,39.02,865.0,5.81,25.4,27.2
COW_1908,5,Guernsey,Yes,28.8,42.2,38.84,1494.0,5.79,18.0,36.2
COW_1909,4,Holstein,Yes,28.2,80.9,39.01,2009.0,5.68,27.4,18.5
COW_1910,5,Holstein,Yes,18.1,89.5,39.12,1655.0,5.82,21.6,38.2
COW_1911,6,Holstein,Yes,12.6,60.3,38.79,1399.0,5.48,14.2,12.1
COW_1912,7,Jersey,Yes,17.1,40.5,38.95,2218.0,5.16,27.7,21.1
COW_1913,4,Holstein,Yes,31.6,48.5,39.08,1543.0,5.67,27.8,42.7
COW_1914,3,Jersey,No,35.5,72.6,39.58,1051.0,6.43,27.0,65.7
COW_1915,5,Holstein,Yes,22.8,70.6,39.19,2470.0,5.87,35.4,30.2
COW_1916,6,Jersey,No,10.3,79.4,39.48,1111.0,6.65,25.0,67.4
COW_1917,5,Jersey,Yes,13.6,52.7,38.77,2099.0,5.63,32.2,21.6
COW_1918,4,Holstein,Yes,18.4,78.2,38.67,1632.0,5.17,21.6,7.7
COW_1919,9,Jersey,Yes,25.0,74.4,39.18,1751.0,5.21,34.5,38.0
COW_1920,11,Holstein,Yes,12.0,56.1,38.98,1269.0,5.92,30.1,46.9
COW_1921,5,Jersey,No,34.5,67.3,39.16,1157.0,5.98,22.1,49.6
COW_1922,3,Holstein,Yes,19.5,47.4,38.87,1945.0,5.34,30.5,25.3
COW_1923,3,Holstein,No,33.7,62.6,39.28,1508.0,6.58,24.5,79.9
COW_1924,2,Guernsey,Yes,30.3,84.1,38.96,2248.0,5.58,35.9,21.4
COW_1925,5,Holstein,No,29.6,61.1,39.45,1395.0,6.95,21.4,70.7
COW_1926,11,Jersey,Yes,25.8,82.0,39.0,2341.0,5.91,21.2,45.2
COW_1927,10,Holstein,No,26.3,69.5,39.48,1484.0,6.58,19.9,69.1
COW_1928,8,Holstein,Yes,26.6,49.6,39.07,1818.0,5.77,29.6,42.7
COW_1929,11,Holstein,Yes,26.3,69.1,39.18,1065.0,6.5,14.1,61.3
COW_1930,8,Holstein,Yes,24.4,65.3,38.96,1446.0,5.94,12.7,33.3
COW_1931,8,Holstein,No,35.6,59.9,39.31,1676.0,6.5,27.8,54.9
COW_1932,9,Holstein,Yes,29.0,46.0,39.13,1678.0,5.91,27.5,32.2
COW_1933,2,Holstein,Yes,30.2,60.8,39.11,1625.0,5.57,24.3,50.4
COW_1934,11,Holstein,No,32.7,43.6,39.64,1073.0,6.99,15.1,79.4
COW_1935,11,Brown Swiss,Yes,15.6,44.9,39.03,1904.0,5.59,18.5,18.8
COW_1936,9,Brown Swiss,Yes,12.2,60.8,38.6,1904.0,5.13,24.6,19.3
COW_1937,5,Holstein,Yes,22.6,55.3,39.1,1274.0,6.12,27.4,25.3
COW_1938,5,Jersey,Yes,23.4,86.3,38.99,2029.0,5.35,24.1,20.7
COW_1939,5,Holstein,No,31.6,58.8,39.17,1031.0,6.21,28.5,41.3
COW_1940,7,Jersey,No,21.5,77.9,39.31,1663.0,5.75,20.0,44.9
COW_1941,8,Jersey,Yes,24.8,66.5,39.29,2343.0,5.36,23.7,28.7
COW_1942,7,Guernsey,No,23.7,75.2,39.34,1686.0,6.59,26.4,62.7
COW_1943,2,Holstein,Yes,11.0,53.0,38.77,2093.0,5.51,25.8,18.2
COW_1944,9,Jersey,Yes,26.0,87.1,39.38,1248.0,6.29,22.1,51.2
COW_1945,11,Holstein,Yes,31.5,66.5,39.17,2258.0,5.53,22.3,40.7
COW_1946,8,Brown Swiss,Yes,14.1,81.6,38.76,2040.0,6.06,20.6,43.2
COW_1947,7,Holstein,Yes,25.5,58.3,39.18,1300.0,6.47,25.9,46.4
COW_1948,7,Holstein,No,25.4,45.0,39.17,1384.0,6.7,26.0,53.9
COW_1949,6,Jersey,No,14.3,73.7,39.36,1848.0,6.35,24.1,64.6
COW_1950,7,Jersey,Yes,13.2,40.4,38.73,2560.0,4.75,24.9,16.4
COW_1951,10,Holstein,Yes,35.5,63.8,38.94,1294.0,5.84,25.4,32.0
COW_1952,11,Guernsey,Yes,20.2,49.6,38.69,1466.0,5.25,36.7,29.4
COW_1953,10,Holstein,No,15.9,71.4,39.26,1540.0,6.32,17.5,43.1
COW_1954,11,Holstein,No,14.5,89.0,39.32,930.0,5.98,34.8,36.6
COW_1955,9,Holstein,Yes,27.4,63.2,38.84,1734.0,5.43,26.9,30.9
COW_1956,11,Holstein,No,25.8,80.9,39.05,1863.0,6.35,22.6,61.0
COW_1957,10,Holstein,Yes,26.7,65.4,39.36,1021.0,6.89,26.7,59.2
COW_1958,11,Holstein,Yes,12.3,64.8,38.86,1845.0,5.39,16.0,29.3
COW_1959,9,Holstein,Yes,33.2,86.5,39.28,1433.0,5.72,31.8,36.3
COW_1960,9,Holstein,Yes,20.1,84.5,38.63,2445.0,4.9,38.2,17.2
COW_1961,2,Holstein,Yes,18.1,79.3,38.66,1681.0,4.93,34.9,12.2
COW_1962,11,Jersey,Yes,22.0,54.8,38.47,2418.0,5.15,16.3,12.6
COW_1963,6,Guernsey,Yes,20.1,67.3,38.95,1669.0,5.33,33.0,9.1
COW_1964,5,Holstein,Yes,32.5,51.2,39.04,1962.0,5.45,34.6,36.6
COW_1965,3,Holstein,Yes,34.2,62.2,38.76,1922.0,5.72,36.3,24.6
COW_1966,9,Holstein,Yes,17.9,64.2,38.61,1796.0,4.94,20.1,8.5
COW_1967,4,Holstein,Yes,32.5,81.6,38.79,1450.0,6.25,31.6,31.6
COW_1968,5,Jersey,No,30.3,84.8,39.23,1675.0,6.56,33.0,46.9
COW_1969,8,Holstein,Yes,34.2,60.7,39.04,1412.0,6.24,24.1,50.6
COW_1970,11,Holstein,Yes,16.4,40.9,38.89,1544.0,5.04,19.3,21.9
COW_1971,10,Holstein,Yes,25.0,83.1,39.44,2071.0,6.03,28.7,39.3
COW_1972,3,Holstein,No,17.1,48.7,38.98,1860.0,5.71,31.1,42.1
COW_1973,4,Jersey,No,31.4,71.1,39.14,1679.0,6.08,22.5,61.6
COW_1974,5,Brown Swiss,Yes,10.1,41.2,38.79,1750.0,5.19,21.8,10.9
COW_1975,11,Holstein,Yes,24.7,60.0,38.81,1642.0,5.51,31.2,30.8
COW_1976,2,Holstein,No,18.8,89.3,39.2,1658.0,5.41,22.5,25.9
COW_1977,8,Guernsey,Yes,18.4,45.0,39.12,1890.0,5.46,29.1,15.2
COW_1978,3,Guernsey,Yes,26.8,61.2,38.89,1993.0,5.38,35.3,27.3
COW_1979,6,Holstein,Yes,32.1,55.4,38.8,1739.0,6.1,17.8,30.9
COW_1980,2,Holstein,Yes,25.8,85.3,38.74,1553.0,5.15,33.0,17.7
COW_1981,4,Holstein,Yes,32.2,83.5,38.89,2014.0,5.69,25.5,27.6
COW_1982,3,Holstein,Yes,16.9,51.9,38.78,1918.0,5.13,27.7,11.1
COW_1983,2,Holstein,Yes,23.5,44.1,39.12,1230.0,5.73,29.1,26.8
COW_1984,8,Holstein,No,21.7,71.4,39.03,892.0,6.28,20.4,47.1
COW_1985,6,Holstein,Yes,10.3,56.8,39.11,1835.0,5.85,20.2,29.1
COW_1986,2,Holstein,No,24.5,73.6,39.19,1357.0,6.03,16.1,44.2
COW_1987,7,Jersey,Yes,27.2,41.6,38.96,1815.0,5.88,31.9,42.0
COW_1988,6,Holstein,Yes,25.4,46.7,38.79,1466.0,5.64,24.5,28.4
COW_1989,4,Holstein,Yes,29.1,74.3,38.93,1814.0,5.49,30.0,21.7
COW_1990,8,Holstein,No,24.9,50.6,39.1,1388.0,6.12,21.1,55.5
COW_1991,11,Holstein,No,11.7,82.9,39.25,2199.0,5.94,19.2,49.3
COW_1992,10,Brown Swiss,Yes,13.0,42.9,38.64,2193.0,5.35,31.5,13.6
COW_1993,10,Holstein,No,25.5,50.8,39.44,1819.0,6.66,23.9,66.5
COW_1994,10,Holstein,Yes,17.1,89.9,38.93,1751.0,5.64,25.3,33.9
COW_1995,3,Jersey,No,12.1,61.7,39.04,1869.0,5.97,26.2,42.4
COW_1996,4,Holstein,Yes,21.2,75.1,38.66,1976.0,4.97,23.6,3.8
COW_1997,8,Guernsey,No,24.4,49.1,39.48,1892.0,6.34,27.7,62.1
COW_1998,6,Holstein,Yes,18.5,70.5,38.65,1801.0,5.41,34.9,20.5
COW_1999,3,Holstein,Yes,28.7,76.3,38.87,1264.0,5.51,30.8,30.0
COW_2000,4,Holstein,Yes,26.7,55.7,38.71,1099.0,5.37,25.7,27.1
COW_2001,11,Holstein,Yes,18.7,81.4,38.9,2363.0,5.76,27.3,26.1
COW_2002,7,Jersey,Yes,29.6,70.2,38.86,1893.0,5.47,34.6,25.5
COW_2003,8,Jersey,Yes,26.9,59.5,38.72,1896.0,5.85,32.8,32.5
COW_2004,10,Holstein,Yes,26.6,67.9,39.04,2016.0,6.2,33.6,50.6
COW_2005,2,Holstein,Yes,24.4,68.8,39.29,1119.0,6.33,21.6,41.7
COW_2006,8,Jersey,Yes,10.3,48.3,38.84,1715.0,5.22,23.1,16.2
COW_2007,9,Guernsey,Yes,28.1,60.1,39.05,1606.0,5.95,26.5,33.3
COW_2008,4,Holstein,No,19.8,57.2,38.94,1970.0,5.69,28.3,26.1
COW_2009,5,Holstein,Yes,34.5,60.0,38.86,1548.0,5.08,26.5,24.7
COW_2010,11,Holstein,Yes,31.3,78.1,39.16,1165.0,6.12,21.9,65.2
COW_2011,7,Guernsey,Yes,25.3,64.1,39.29,1170.0,6.44,30.0,49.8
COW_2012,11,Holstein,Yes,16.6,87.0,39.0,2102.0,5.6,25.6,34.1
COW_2013,8,Holstein,Yes,15.3,54.7,38.94,1372.0,5.45,18.8,41.0
COW_2014,5,Jersey,Yes,18.9,60.8,38.84,1643.0,5.27,21.8,11.9
COW_2015,9,Holstein,Yes,22.4,79.3,38.5,2026.0,5.16,28.6,24.2
COW_2016,6,Holstein,No,17.7,67.3,39.23,1354.0,6.16,38.9,47.4
COW_2017,2,Holstein,Yes,23.4,67.4,38.73,1150.0,5.98,21.4,18.8
COW_2018,5,Holstein,Yes,14.3,42.7,38.77,1270.0,5.43,26.3,22.2
COW_2019,4,Holstein,Yes,35.4,59.9,38.77,1715.0,6.01,39.2,31.2
COW_2020,10,Holstein,Yes,12.8,53.5,38.9,1954.0,5.35,24.4,25.1
COW_2021,9,Holstein,No,34.2,90.0,39.52,1323.0,6.7,23.7,67.4
COW_2022,2,Holstein,Yes,33.8,55.4,39.06,1984.0,5.08,38.1,20.9
COW_2023,7,Jersey,Yes,23.7,84.2,38.88,1095.0,5.82,20.2,44.4
COW_2024,10,Jersey,Yes,28.8,73.8,39.28,1104.0,5.82,23.1,46.2
COW_2025,8,Holstein,Yes,21.3,57.0,38.75,2761.0,4.77,25.9,15.0
COW_2026,5,Holstein,Yes,26.4,67.2,38.93,2122.0,6.07,18.1,38.2
COW_2027,2,Holstein,No,18.9,82.0,39.23,1858.0,5.49,32.6,51.3
COW_2028,3,Holstein,No,17.8,84.2,38.95,1483.0,6.05,23.1,29.0
COW_2029,6,Holstein,No,25.0,48.0,39.48,1354.0,6.91,18.4,61.9
COW_2030,6,Jersey,No,23.0,57.0,39.3,1366.0,6.9,19.6,71.9
COW_2031,9,Holstein,Yes,25.1,56.8,38.97,2086.0,5.6,30.1,35.5
COW_2032,7,Holstein,Yes,17.5,42.1,39.06,1904.0,5.15,27.4,24.0
COW_2033,9,Holstein,No,19.5,69.9,39.29,1823.0,5.75,21.3,40.8
COW_2034,3,Jersey,No,12.2,82.7,39.17,1514.0,6.31,26.2,51.8
COW_2035,4,Holstein,No,11.4,59.1,38.67,1896.0,5.93,29.2,45.5
COW_2036,7,Holstein,Yes,16.6,77.0,38.97,1805.0,5.47,25.9,32.3
COW_2037,11,Holstein,Yes,11.9,71.4,39.0,1717.0,6.01,24.8,34.9
COW_2038,4,Guernsey,No,12.7,58.8,39.02,1409.0,6.29,30.6,39.3
COW_2039,7,Guernsey,Yes,31.1,47.1,39.07,1648.0,5.72,24.9,34.9
COW_2040,7,Holstein,No,11.0,75.5,39.03,1275.0,5.99,33.1,38.2
COW_2041,3,Holstein,Yes,27.1,82.7,39.09,1713.0,5.27,22.4,26.6
COW_2042,8,Holstein,Yes,17.1,74.3,38.87,1697.0,5.73,21.6,39.6
COW_2043,3,Holstein,Yes,32.7,40.9,39.11,911.0,5.69,21.9,23.9
COW_2044,7,Jersey,No,22.6,50.8,39.55,1395.0,6.56,21.7,52.6
COW_2045,2,Jersey,Yes,17.9,43.5,38.81,1332.0,5.48,26.6,28.6
COW_2046,4,Jersey,Yes,23.5,68.5,38.74,1974.0,5.37,20.0,28.6
COW_2047,3,Jersey,No,19.9,77.8,39.1,1885.0,5.71,26.1,25.3
COW_2048,8,Holstein,Yes,24.7,45.5,38.8,1572.0,5.6,29.2,30.1
COW_2049,5,Holstein,No,13.0,81.9,39.14,1705.0,6.35,16.8,54.2
COW_2050,9,Jersey,Yes,35.9,67.8,39.21,1866.0,5.34,22.9,29.5
COW_2051,7,Holstein,No,21.1,74.5,39.26,1518.0,6.05,27.3,44.5
COW_2052,11,Jersey,Yes,19.1,88.6,39.34,2181.0,5.92,20.0,32.2
COW_2053,5,Holstein,No,28.5,44.2,39.56,1114.0,6.83,19.4,73.5
COW_2054,6,Holstein,No,19.5,85.1,39.28,1840.0,6.48,27.1,62.7
COW_2055,10,Brown Swiss,Yes,31.7,46.3,39.04,1597.0,5.71,34.8,31.9
COW_2056,8,Holstein,Yes,21.8,59.6,39.03,1379.0,5.74,27.7,33.1
COW_2057,11,Brown Swiss,Yes,28.7,82.6,39.13,1475.0,6.09,23.7,45.7
COW_2058,10,Brown Swiss,Yes,12.8,85.3,38.97,1340.0,5.71,23.6,40.3
COW_2059,8,Jersey,No,32.0,65.3,39.45,1454.0,6.59,23.8,85.6
COW_2060,2,Jersey,Yes,29.1,69.7,38.87,1243.0,5.49,34.0,22.9
COW_2061,9,Holstein,Yes,15.5,75.4,38.65,2304.0,5.34,21.0,25.1
COW_2062,5,Guernsey,Yes,13.8,81.6,38.89,1385.0,6.21,30.8,30.2
COW_2063,4,Holstein,No,18.2,46.1,39.04,1934.0,5.57,22.3,39.4
COW_2064,8,Holstein,No,35.4,80.5,39.05,1417.0,6.42,18.3,70.0
COW_2065,4,Holstein,Yes,16.7,64.1,38.85,1999.0,5.07,27.7,14.9
COW_2066,9,Holstein,Yes,21.9,62.5,38.53,1604.0,5.47,33.1,20.9
COW_2067,7,Holstein,Yes,10.8,61.2,39.01,1896.0,5.03,28.6,27.5
COW_2068,6,Holstein,Yes,20.3,65.5,38.74,1796.0,5.37,28.2,37.8
COW_2069,5,Holstein,Yes,24.9,87.3,38.87,1240.0,5.72,28.6,31.1
COW_2070,9,Guernsey,Yes,34.8,67.4,39.25,1270.0,5.89,26.6,46.2
COW_2071,9,Holstein,Yes,23.4,87.7,39.37,1488.0,6.17,25.0,36.5
COW_2072,2,Guernsey,Yes,31.3,49.0,39.04,1428.0,5.68,29.0,31.1
COW_2073,10,Jersey,Yes,24.2,76.2,38.77,2059.0,5.67,22.0,48.7
COW_2074,6,Jersey,Yes,11.1,80.6,39.01,1800.0,5.58,30.9,28.9
COW_2075,5,Holstein,Yes,18.2,74.0,38.76,1563.0,5.66,32.8,16.8
COW_2076,7,Jersey,No,25.0,70.3,39.21,1396.0,6.31,27.3,59.0
COW_2077,7,Holstein,Yes,34.7,68.2,39.07,1538.0,6.01,30.1,34.6
COW_2078,3,Jersey,Yes,32.3,83.0,38.61,1640.0,6.03,29.0,27.1
COW_2079,9,Holstein,Yes,15.9,81.1,38.87,1413.0,5.19,33.8,25.8
COW_2080,8,Guernsey,No,15.7,46.1,39.4,1132.0,7.05,11.7,73.6
COW_2081,2,Brown Swiss,No,15.2,82.4,39.34,1825.0,5.72,28.6,49.8
COW_2082,6,Holstein,Yes,34.0,60.7,39.17,1718.0,5.97,35.5,32.7
COW_2083,7,Holstein,Yes,32.2,52.7,38.77,1637.0,5.75,22.6,31.3
COW_2084,5,Jersey,Yes,30.1,83.5,39.05,1808.0,5.71,23.4,27.4
COW_2085,3,Holstein,Yes,20.2,61.6,38.82,1871.0,5.44,35.8,19.2
COW_2086,5,Guernsey,Yes,23.1,80.4,38.85,1568.0,6.07,20.5,46.1
COW_2087,2,Holstein,Yes,22.1,53.2,38.7,2131.0,5.09,25.2,16.5
COW_2088,8,Holstein,Yes,16.6,40.2,38.95,2016.0,5.39,29.0,18.8
COW_2089,3,Brown Swiss,Yes,23.1,64.8,38.67,1241.0,5.41,23.1,23.2
COW_2090,3,Jersey,Yes,10.8,45.0,38.89,1888.0,4.97,34.3,3.1
COW_2091,10,Jersey,Yes,13.4,77.7,39.07,1034.0,6.78,19.4,55.5
COW_2092,6,Holstein,Yes,33.1,53.8,38.98,1829.0,6.37,26.8,34.0
COW_2093,3,Jersey,Yes,29.5,62.2,38.86,1957.0,5.71,27.4,32.5
COW_2094,10,Holstein,Yes,21.0,44.4,39.15,1528.0,5.66,35.4,20.5
COW_2095,10,Holstein,No,23.4,54.3,39.55,1203.0,7.21,24.4,89.6
COW_2096,2,Jersey,Yes,19.6,79.1,38.73,1021.0,5.12,24.1,27.3
COW_2097,4,Holstein,Yes,29.3,47.6,38.9,2181.0,5.26,20.7,11.2
COW_2098,5,Holstein,No,30.4,72.4,39.3,1766.0,6.61,28.0,49.7
COW_2099,8,Holstein,Yes,29.8,85.9,39.2,1997.0,5.78,21.7,49.7
COW_2100,11,Jersey,Yes,28.8,74.0,39.08,2086.0,6.55,23.1,43.0
COW_2101,5,Holstein,Yes,15.3,80.6,38.85,1390.0,5.59,22.0,13.8
COW_2102,3,Jersey,No,18.8,45.4,38.87,2029.0,5.76,29.9,23.7
COW_2103,8,Holstein,No,22.2,52.5,39.39,2071.0,6.19,21.5,37.7
COW_2104,7,Holstein,Yes,18.6,84.7,39.1,1231.0,5.33,26.6,29.2
COW_2105,4,Jersey,Yes,29.6,75.8,39.09,1695.0,5.5,26.6,25.5
COW_2106,7,Holstein,Yes,18.6,72.0,38.85,1762.0,5.47,29.7,9.7
COW_2107,7,Holstein,Yes,13.6,73.2,39.03,2029.0,5.48,29.9,28.0
COW_2108,6,Holstein,Yes,20.4,60.7,38.53,998.0,5.33,27.5,8.8
COW_2109,5,Holstein,Yes,35.5,42.2,39.19,2216.0,5.62,21.3,36.7
COW_2110,11,Jersey,Yes,15.9,79.2,38.91,1743.0,5.18,17.0,25.4
COW_2111,2,Holstein,No,25.9,73.9,39.4,1823.0,6.7,24.4,45.3
COW_2112,11,Jersey,Yes,21.3,63.6,39.11,1689.0,5.7,25.3,29.2
COW_2113,7,Holstein,Yes,11.8,85.0,38.87,2042.0,5.1,24.1,19.7
COW_2114,3,Holstein,Yes,22.7,56.8,38.9,849.0,6.43,24.8,47.6
